subject_id,CRRP_Allocation_global_mean,CRRP_Flexibility_global_mean,CRRP_Residual_global_mean,CRRP_Contrast_global_mean,CRRP_Switching_global_mean,stability_margin,stability_margin_obs_tha,stability_margin_obs_bg,stability_margin_obs_cb,E_Pobs_tha,E_Pobs_bg,E_Pobs_cb,E_cort,C_reg,E_g_update
133928,0.3372610821486714,0.0008743717811744807,2.7074775237336824e-06,2.768486371198971e-06,0.0002409197730214499,-0.0052159141692673175,-0.0447940228844558,-0.06039996962917158,-0.0880915452970315,1089.1415753071003,1697.6271721434268,2594.243998015859,12498.711792354357,18408.60545196616,0.0004778421117372292
134021,0.36193749001040926,0.0013430436111122551,2.8977737374289417e-06,3.1088972651934794e-06,0.0002658086971318439,-0.005274424020035067,-0.03364604371245242,-0.05333035559180511,-0.0885044143979403,1166.6358640522615,1758.9026719921355,2619.5672996413145,12122.23522509493,18616.658965610943,0.0006209065865099107
134223,0.3671961324086197,0.001247624444950503,3.727444720011634e-06,3.8590617287365774e-06,0.0003389241222078706,-0.005525569079874573,-0.034778701620488774,-0.046669933481173154,-0.07189931347397896,1238.508135826823,1905.9116617334446,2970.0788929678574,11486.836974697151,18461.412530913847,0.0009076283351002262
134324,0.37630703159642725,0.0016886189481610725,4.440000538902375e-06,4.351658924930543e-06,0.0003932083861899016,-0.005568829278383012,-0.02516122607711534,-0.04211461272740227,-0.06488686321712799,1281.096369258527,2028.9356164477354,3173.8468408958056,11211.558810914154,17917.17797080113,0.0012380077241622917
134425,0.3879975168187383,0.0013641113181104218,3.9536499409254e-06,4.079456961252446e-06,0.0003581583628476644,-0.005639527922465647,-0.02803204416418819,-0.04104231227483237,-0.056981152067759194,1346.0617702803995,2039.2217608781928,3150.64635689754,11207.610225502667,18468.762055824227,0.000994340404824584
134627,0.3818500794207115,0.0012059707967268737,3.348493931993583e-06,3.849753502201617e-06,0.0003215538148991551,-0.006584032496144864,-0.028435051091814545,-0.04509764109097265,-0.08708115248755251,1275.3031658065986,1909.1125929228476,2818.415602208572,12931.539203873808,18983.0206432415,0.0008753199397263565
134728,0.39963764425450277,0.0016891784389997282,3.7208882416836228e-06,4.073439066697986e-06,0.0003489297190634892,-0.005794207823200965,-0.025876131882043605,-0.033668983556383154,-0.07166083257543206,1292.202783593204,1908.6066129694955,2926.3087042447883,13674.765199797648,19400.051378007098,0.000957956346399935
134829,0.3510578151124521,0.0009436731573450229,2.7818280502480753e-06,3.7629513383454824e-06,0.0002886416880238107,-0.005424480385394274,-0.03067162611166898,-0.07244679536196597,-0.0894179800357707,1219.6767719852824,1807.8099113793999,2582.005082308039,14233.781991438264,18826.573887990802,0.0007058483582771914
135124,0.34645596925577476,0.0008595238871714677,3.0958071242857754e-06,3.876192252577695e-06,0.00030683619225552595,-0.005622747760694316,-0.03219105468967816,-0.05941942367066039,-0.08689519900664391,1298.4918564590926,1958.4332922973526,2853.059572388642,11010.097775158192,18226.979333354,0.0007471881109421486
135225,0.3625618338264415,0.002709663158082133,6.428471525897159e-06,6.262807591812451e-06,0.0005694597637887542,-0.005959765937158856,-0.0195546874297133,-0.03497314933378912,-0.056679161215740015,1347.2423828698572,2260.4629650749,3769.6332758807603,6556.791342382121,16543.98667923393,0.002520901489577605
135528,0.3584447271511187,0.0010009064089717289,2.2145665562600986e-06,2.8659180187546203e-06,0.00022085277909985907,-0.005201959678020524,-0.044819732352423106,-0.07285956494989881,-0.09451304458146054,1078.5255592255746,1659.7662076705076,2422.8072840965738,11640.695000252557,20256.06006221379,0.0004385527474215367
135629,0.41640539526472353,0.0009729099673162098,2.930555103127945e-06,3.1762678729055234e-06,0.0002715402864285315,-0.0054059757215824955,-0.03931524379560891,-0.05549875069849227,-0.08369536630289087,1132.7841252572314,1732.076872217267,2583.253278448454,11301.650728608047,20549.17034235326,0.0005845108115042553
135730,0.40324853675676464,0.0007573618576224462,2.769569232346842e-06,2.8386454634526058e-06,0.0002463204744176896,-0.005276624251448588,-0.041016430651533486,-0.05216357675064739,-0.08327643053361047,1191.554306578248,1763.034949245724,2644.7543285077672,14328.7711582149,20403.863212181317,0.0004932365507429736
135932,0.39738686154737385,0.0019805895849754227,4.692266558697345e-06,5.078853455861277e-06,0.0004375447497284975,-0.005961499662110898,-0.025612755840710245,-0.0382678085174132,-0.06709874683808309,1393.586425754658,2164.999380324912,3315.842452805538,10616.264783355831,18502.028557756035,0.0014864613148027847
136126,0.3763158147054218,0.0008113661154453089,2.375727338488875e-06,2.7667295087208555e-06,0.0002253169761020433,-0.005378977569993261,-0.04404041691724397,-0.07066321046803495,-0.08914763382519665,1189.2569456679396,1739.0619219559828,2508.764615571459,15815.262166091175,19950.880962222436,0.00044049046468201724
136631,0.38281420554766443,0.0017242077184519045,4.767442809633869e-06,5.12329944646021e-06,0.00044162372859947625,-0.005864006574978141,-0.023242716913561577,-0.041259919269280645,-0.060654628121933896,1315.894202949796,2090.8943372980048,3237.7736816270003,8455.572779320366,17315.671750278383,0.001514214669437058
136732,0.35966516913267865,0.0008552362417983336,2.5097967171967255e-06,2.8853690587576266e-06,0.0002365915846569766,-0.005195316955360657,-0.0345130304542388,-0.07249568013042751,-0.10525869009175264,1093.3074832742172,1721.3686832662506,2522.81947490453,13484.563018598998,19551.248233406866,0.0004731055510963865
136833,0.3682432410836756,0.0010749126957048894,3.3625413468443854e-06,3.895253357885953e-06,0.00031992963583146543,-0.005468868917248244,-0.036373307881888535,-0.06208109610304054,-0.07537966311794875,1263.9710891397665,1935.2387591830006,2887.882507505876,11023.150780628432,18500.124660796744,0.0008259094654243151
137027,0.3587763707755391,0.0010850890042235775,3.5628125288658914e-06,3.7305901068480467e-06,0.00032279080595159706,-0.005362610559777312,-0.027226471597133112,-0.04482665872124898,-0.07449496816460852,1123.1898558650491,1836.6855015218598,2860.217357841633,12593.271011067842,18900.798349646055,0.0008422060951079085
137431,0.43931339280219533,0.0009095693036011722,3.1716127585912724e-06,2.9364839270030925e-06,0.0002703442218883821,-0.005305642261022817,-0.03684836099147041,-0.050201705971518004,-0.0820052007418788,1205.3386164272108,1846.041853022771,2808.534428066173,11564.32071963727,20351.045376359223,0.0005780451631972743
137532,0.35820241321996177,0.0018213907795657978,4.195910334267914e-06,5.064421482478135e-06,0.00041320851841754645,-0.005879136881553627,-0.02746808455206129,-0.036104904437449216,-0.06384483392617116,1320.5654373244965,2046.6574828963091,3150.6270723047483,8866.675416046597,17593.505059866056,0.0013179214741846643
137633,0.4678867583689517,0.002423201009182933,5.130745750743954e-06,5.666242714617501e-06,0.00048556665682761014,-0.00598572951653821,-0.01619779531322779,-0.03416332514794597,-0.058711423673590425,1417.3367105069976,2227.73118919064,3499.6354391038512,11679.86887657855,18245.096263942953,0.001826235903258547
137936,0.35161108695029725,0.001956390394843389,4.81527998626688e-06,5.331676469292729e-06,0.00044867267505153936,-0.006816072595966678,-0.03202451054691152,-0.0404469392675786,-0.06699841568115605,1480.3792569517636,2169.313222105634,3358.1560324508787,8611.962078538445,17073.568265943235,0.0015087252404436117
138130,0.3716208573428922,0.0008890611630578662,2.8776199497567333e-06,2.732559037660894e-06,0.0002456275579447666,-0.005205727361672265,-0.041948620675587155,-0.06216308560256562,-0.07624537022326291,1086.6249282576216,1692.8110562489117,2619.911173989114,11846.71158239598,19001.726684662422,0.0005153063494175397
138332,0.3616829802891142,0.0009097611567643182,3.077954817468523e-06,3.4927651942386723e-06,0.0002909992951965144,-0.005323582527410418,-0.035012433907573935,-0.054569920312554566,-0.07841052376181679,1203.3483862896805,1868.7877820701392,2775.63628995673,13830.705939096822,18953.387622904014,0.0007018075465857523
138534,0.4263424286298229,0.0006820989066575026,1.5561258542350326e-06,1.537775245290962e-06,0.0001326796754264892,-0.005120043491142531,-0.0632872361300921,-0.07380743793354251,-0.11555678166002678,936.2473572744385,1399.4471942711316,2093.2523987677905,12326.858300087117,21753.823329627165,0.00015175353101554303
138837,0.3901822523425992,0.00273977661000621,6.473474878946528e-06,6.0616455558192485e-06,0.0005639918896607223,-0.006137417022117095,-0.02003612667976351,-0.0360174416212975,-0.06195087795349568,1392.0984641260704,2278.492348432757,3741.983865837702,7033.621099142161,16512.106025899557,0.0024051953696255526
139233,0.40222789555258215,0.0034418510114056088,6.055922729941664e-06,6.275836385069202e-06,0.0005563063187748302,-0.006330416348624388,-0.019678526445341626,-0.030574969883409832,-0.04735685631808617,1395.4433990991022,2194.494171031756,3487.8878090388293,7806.550433222056,17183.201853927145,0.002344391756389401
139435,0.3663643921547133,0.0013366036506095044,3.993856225711077e-06,4.471834078755706e-06,0.00037851811512976894,-0.005777800073813195,-0.02560637533302765,-0.04596265153916636,-0.08065340154118246,1333.7180425284612,2031.842681231229,3094.122358181379,10209.917109137878,17968.440567057038,0.0011171555538234215
139637,0.3926255567789292,0.002523102085470925,5.150408467019177e-06,5.563896567264948e-06,0.0004781794048534254,-0.006532850473014736,-0.02192581522515981,-0.030085582998854762,-0.055661381198360275,1417.9983211616502,2178.858321568327,3382.333822846357,9541.64650280235,18150.114440062953,0.0017330811702740998
139839,0.3962017111440037,0.001885210358877206,4.7947018938946565e-06,5.066024513627052e-06,0.0004461353049244181,-0.0059179977392979435,-0.02530448382957505,-0.037114771344610824,-0.0521668882669339,1331.5835390219427,2109.4831869065843,3301.910312633527,9704.305064611011,17860.52671316489,0.0015291828061538947
140117,0.3405637781669273,0.0013683620161848876,3.941388864434137e-06,4.703833133809237e-06,0.0003827106198169788,-0.005727790423567903,-0.02910820757549833,-0.05491557784976722,-0.0789058034287794,1266.9029703601573,1999.583926849676,3057.0670271575864,9236.540320322158,17500.788233620435,0.001147751072200394
140319,0.3792251880704262,0.0006932976735877913,2.9105292154258273e-06,2.8905449123194724e-06,0.0002558866556152008,-0.0052770872709023905,-0.0417517733822882,-0.05609728711367298,-0.08215915703063395,1218.3989367756499,1822.9416823898234,2755.433445083916,12211.872335047854,18539.955708651643,0.000518421622953663
140420,0.3919463991911873,0.0009478451704543033,3.2923201152056783e-06,3.4101991351488172e-06,0.00029723704864179605,-0.005409204563219763,-0.03222183365215839,-0.04262286365604268,-0.07457917039462499,1246.8981614899176,1895.9791785202162,2879.701851594311,12428.062344357551,19320.611950103463,0.0006809589498097314
140925,0.37098802326138497,0.0010149575695103288,2.6193403275632036e-06,2.6441361084947963e-06,0.00023147985014695393,-0.005170441547652449,-0.04407550246861573,-0.06283287763794908,-0.08347460553514084,1072.7089061396632,1670.083703610252,2541.6850271967132,12948.068224171022,19164.266721427364,0.0004646707006121454
141119,0.35741097683760825,0.0010767805801595387,3.3478489544917592e-06,3.1311650488494483e-06,0.00028330941578722077,-0.005261625967564236,-0.04019660698023573,-0.054921899841248956,-0.07661720096560236,1129.0308587109832,1783.8006955261058,2846.981946870311,11310.865674948249,17829.75561825258,0.0006833524630387721
141422,0.37307017738405684,0.001756886059661948,4.267274993574367e-06,4.432235384190248e-06,0.00038763516399255386,-0.005525282839968304,-0.024894578707743545,-0.04735137624591189,-0.06916236716503052,1241.0525965413851,1972.9609362462072,3112.249098479238,8595.952340374819,17549.672723325064,0.0011781385567557743
141826,0.4069715516198448,0.0005420396040297237,1.72882944726725e-06,1.7774768589574685e-06,0.00015247928526761624,-0.005075479243293456,-0.05531302584548239,-0.09353978134232822,-0.1103588980967489,874.3356552393674,1405.007333349336,2085.0943935854675,12304.771423169748,21976.918684426215,0.0002107501647293804
142828,0.3785469000907878,0.0009080842540019482,1.9204564241343246e-06,2.115632753064943e-06,0.000176257534186081,-0.0051359104133841815,-0.055325280580513295,-0.09959849490260095,-0.12221618388511034,975.6001892380406,1468.8792128467705,2201.9459304977104,13855.879551431546,19581.235796856123,0.00029406067057555435
143224,0.3643190206948273,0.0007820841373486609,2.869068264705136e-06,3.0413075920105697e-06,0.0002615127038545724,-0.005335807433020329,-0.038790162543692275,-0.05503464572490588,-0.07578784905175666,1185.7042863438653,1801.6092493359945,2694.138207941221,10449.951931535303,18754.916570794903,0.0005498004076301975
143325,0.3687144321714034,0.0009631312361553955,3.475509941316252e-06,3.7857618835644278e-06,0.0003212198339079291,-0.0053587989979136975,-0.030752141695238735,-0.056260218074634355,-0.07831687769637972,1228.1642500827475,1923.7173320861905,2953.7105899895882,8798.005632835351,17739.605449687017,0.0008541180992597601
143426,0.37267825223614337,0.0014706739420735138,3.6887894560488535e-06,4.141609720607843e-06,0.00034913125682751886,-0.0054419362464286445,-0.030724783098833842,-0.04953169146061327,-0.06235988343123049,1218.3836182898067,1950.4953754070443,2973.101588221125,10455.50191171278,18466.427190194252,0.000980255951689377
143830,0.37222468102758927,0.0005114505008581775,1.6752858417213234e-06,1.9228153803043694e-06,0.00015649625948197893,-0.005083870515233298,-0.062359038949265436,-0.11765619321578963,-0.1388753040794269,940.4686899103276,1484.1002336638119,2162.8904283120005,13960.93997806685,19927.459746870998,0.00021917587659036808
144125,0.35116679561509945,0.001316252278347031,3.663866195162245e-06,4.191087865781076e-06,0.00034812703046954924,-0.005461408614897405,-0.02471704244556979,-0.04831326671216335,-0.07491889178503576,1232.1823097188487,1967.3922030198198,3000.177758241547,9884.966897159535,17756.244595452798,0.0009658513117222967
144226,0.46186427817814824,0.001391757805658616,3.6500645815756154e-06,4.210362282318568e-06,0.0003518011076675062,-0.0056048814260432275,-0.020056988517853733,-0.04046973519762644,-0.06670229230194247,1203.3812722860553,1953.1589842367782,2851.6128252082253,11655.020645404984,20222.681255154086,0.0009470105689303666
144428,0.4157565870906492,0.0008888593948070445,2.2733651638930705e-06,2.639231078227299e-06,0.00021516750600540085,-0.0051968652367278476,-0.03248111948122571,-0.06614929966118473,-0.08799421927548026,1047.2807821747203,1672.2715701926224,2403.6371662566257,12681.505059695577,19960.831832220865,0.00039637764438216547
144731,0.36800675133826927,0.0020314910414049843,5.181987165267412e-06,5.402415947186741e-06,0.00047071303822303893,-0.006044731938834369,-0.02564451410014803,-0.03949499348999996,-0.06602284095417073,1462.841209512533,2215.0127426455715,3494.8107260045354,8707.19709191337,17260.05491412704,0.0016645183296440228
144832,0.3921925404550926,0.0007407775606457897,2.6746921538647662e-06,2.8553784522801223e-06,0.00024396293859449848,-0.0051802751310929054,-0.04026138509294485,-0.05459141166750667,-0.07639809926159172,1047.4734629289378,1692.1864381686669,2563.258654580908,13411.280163449585,20023.60552207709,0.0005014349450682378
146129,0.40171519868598876,0.002281821365560864,5.506695811412645e-06,5.537458938587839e-06,0.0004898597696642305,-0.006122987442300278,-0.021716111480795695,-0.028966787780396387,-0.05903730873220601,1423.1039477453476,2188.087917603449,3516.8632530830537,9788.547030269798,17607.769690752208,0.0018034099092331028
149337,0.4005370605722229,0.0012848811270522737,3.872584136352617e-06,4.779770625479075e-06,0.0003840897852592413,-0.005587002508253711,-0.02581850803521317,-0.041063066168897794,-0.06610429314452129,1217.1396214471583,1960.5720253933962,2992.151582073778,12962.894752334605,19300.523318215324,0.0011668721639385975
149741,0.4407643636589475,0.0024672856080830367,5.101465038244168e-06,6.341358611746583e-06,0.0005145445348964286,-0.006707776634535955,-0.018476119542989975,-0.03887773054783455,-0.06657381030184414,1406.2953761016602,2230.573237505784,3380.468286446214,10982.564624212748,18951.638650337853,0.0019708048467951935
151526,0.38946656349952496,0.0010296553333443389,2.4694314420071697e-06,2.886576942582439e-06,0.00023417087019949375,-0.005360232176410566,-0.035131099698322774,-0.06807994379571679,-0.08597856785120286,1133.3181214958106,1744.9749629083963,2554.999162877235,12497.007742949609,20050.39737727912,0.0004538890441192266
153025,0.31384827452251834,0.0029402246641489728,5.94240060423552e-06,6.385899513626356e-06,0.0005521203687529406,-0.006562433889557684,-0.02127047115371511,-0.044432851896010206,-0.062197022507450725,1482.490335222657,2306.9944069157054,3691.148418151952,6490.913901754074,16215.886884042731,0.002326192766587334
153126,0.38680853137060095,0.002117435509565369,5.242602830510378e-06,5.466547137905611e-06,0.000479192278421341,-0.005795765336191231,-0.020258801911452018,-0.04420823189568712,-0.0598379530404165,1337.5230303536068,2174.5115003833953,3496.370273229606,8489.317007553438,17392.234068675294,0.0017959876584214096
153227,0.4051815826693172,0.0014504206354212295,4.282096783758759e-06,4.115707896086379e-06,0.0003766017700966199,-0.005616093302439874,-0.02442279741418185,-0.04148956162312836,-0.06201338798555641,1259.327636859214,2006.5183527445372,3030.6825877774936,11391.394013395071,19083.754992586084,0.0011221893485643434
153429,0.37615205104898325,0.00132388321631135,3.839901808936802e-06,4.085240348536876e-06,0.0003525653245652005,-0.005762600533405915,-0.03172852678791162,-0.04142711092477487,-0.06896142416399911,1356.4412554288606,2005.6903053727096,3082.6951770958785,9824.285528265256,18581.243162695635,0.0009753337918064037
153631,0.3718778366008557,0.0007491711560236904,2.728512484429839e-06,3.0237978789755404e-06,0.00025271482021915656,-0.0052286212897199695,-0.03495829704452903,-0.06496389985212542,-0.07986707618147644,1101.516258004037,1748.7796108634113,2639.5945365582147,12233.521298758522,18515.19007622905,0.0005526932120092734
153732,0.3988631326804713,0.0008349515132679553,2.8389096077210582e-06,2.7848998733687745e-06,0.000249769831272891,-0.005196714775794139,-0.036478901592563465,-0.051704164022412784,-0.08569812416239876,1056.1177267253297,1690.5206322170286,2597.645682065021,13540.673594820659,19440.780032616378,0.0005284832506989246
153833,0.4196098755705723,0.0012897758763665123,3.3521052909506035e-06,3.6932298437458345e-06,0.00031590929263386664,-0.005390825194914496,-0.02508627700955744,-0.03522450069829357,-0.08019157287265741,1167.979489614236,1877.6138191238842,2887.6772234518135,13471.542018059885,19303.336945604246,0.0007999502570088803
153934,0.3894634826285271,0.0009298038162942587,2.810026762473097e-06,2.5758798485435414e-06,0.00023629375420827276,-0.005191517924286453,-0.04243207203643508,-0.05630361695588176,-0.0854777260579909,1040.59613035698,1665.1899106536398,2599.6698152582317,10801.172540639796,18736.564063469905,0.0004849931291093966
154431,0.40528981283288346,0.0018332747765748957,4.6756408403254365e-06,4.73234713589059e-06,0.0004214104641669007,-0.006002350894340373,-0.027406452933330896,-0.04045453615818571,-0.05673501443004112,1415.6440522603593,2112.127345225367,3275.2615133031777,14532.388113542262,18902.44521604657,0.0013164344186850363
154532,0.33923625225560516,0.0008851597489449325,3.0179058866692372e-06,3.7724162266139124e-06,0.00029907807661659207,-0.0054403232724971155,-0.024278328393722945,-0.05681339699434429,-0.0891388829626043,1218.3488390167538,1826.6321988788188,2713.28457402402,13263.604869776926,19366.909158754952,0.0007453206575081989
154734,0.3928933706728966,0.0030707753522353177,6.532150728161548e-06,7.178661581800701e-06,0.0006157381901038778,-0.006352740578582092,-0.018106679074698387,-0.03552875376268836,-0.06310378442646469,1402.0340480933571,2364.9145459992583,3823.3773288393527,6700.6527683364275,16357.296118619925,0.002843665015757075
154835,0.3949447894135878,0.003044382426485537,5.049596990532715e-06,5.375153412935817e-06,0.00047046069333105453,-0.0062341629351874775,-0.0221497096188601,-0.03265086488293206,-0.05374944413665181,1390.6563582688611,2138.7606249295895,3346.5140848863507,10410.627597838884,18318.47240980975,0.0016362590401319472
154936,0.38957260850550035,0.0016891813034228332,4.136061980909171e-06,4.224325616770471e-06,0.0003750755814143213,-0.005622784486395681,-0.028894663453553356,-0.042081514131742985,-0.06687908726570993,1263.593764540487,1966.591615231688,3062.3885251631878,9232.517007162272,18202.8989940421,0.0011187027347477922
155231,0.38261390313467886,0.0025448513190138617,5.666330133703261e-06,5.96907879461379e-06,0.0005232224411714692,-0.006389757003481175,-0.019482239992402076,-0.035238594652965693,-0.05841055173831499,1448.1416294847563,2270.7920742943775,3637.6273988619887,8818.546718067933,17498.889332686304,0.00208731126698861
155635,0.39180317512450713,0.0007805894882498135,2.2004042665152554e-06,1.763436883051609e-06,0.00017172077596801938,-0.005082552447521108,-0.05864740738797236,-0.0681003734117061,-0.12520303739189997,916.8885556170803,1461.5988080876734,2273.8402290998765,14359.042107295263,21252.221129313653,0.00027604358792840476
